-1.88618623856,0.216375166024,-0.361052066801,0.418977753771,0.332916532657,0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,2
0.216375166024,-0.361052066801,0.418977753771,0.332916532657,0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,3
-0.361052066801,0.418977753771,0.332916532657,0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,4
0.418977753771,0.332916532657,0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,5
0.332916532657,0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,6
0.86294980598,0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,-0.276024352357,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,7
0.616356774673,0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,-0.276024352357,-0.209307138622,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1
0.550490439923,0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,-0.276024352357,-0.209307138622,-0.126610002472,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,2
0.507429737304,0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,-0.276024352357,-0.209307138622,-0.126610002472,-0.561647825331,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,3
0.036754612148,0.601099061739,-1.35151048647,0.740014395067,0.585480244066,0.805451139694,0.71304568185,0.0666100879722,-0.313353036053,0.332866725107,0.916252186146,0.699863283516,0.717553265159,-0.441949905193,0.427768786414,0.178811971778,0.270266935536,0.60671278773,0.705028741553,0.731518057097,0.774464617413,0.714045983487,-2.00880827696,-0.188769825348,-1.18906731154,-0.276024352357,-0.209307138622,-0.126610002472,-0.561647825331,-0.0030457712356,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,4
